sample_id,group_id,split,label,dataset,image,sha256,status,classification,predicted_label,abstained,decision_correct,self_confidence,status_probability_0,status_probability_1,status_probability_2,selected_status_probability,selected_status_logprob_margin,calibrated_decision_confidence,prompt_tokens,completion_tokens,preprocess_ms,request_ms,end_to_end_ms,failure_code
044-negative,044,test,0,passenger_unbelted_nonsmoking_100,044.jpg,7efd049852da591a6696626dc6b09c57301e969d71574d3498deb33a86c0e1fa,0,not_detected,0,False,1,1.0,0.8925260394583583,0.0985861515418677,0.008887808999773941,0.8925260394583583,2.203124888241291,,1610,15,33.639,2929.634,2965.398,
045-positive,045,calibration,1,passenger_smoking_100,045.jpg,5fbeabf99b1a566123df341be191e80ca77ef076d7ca5f3dce041ba62fe2419a,1,detected,1,False,1,0.95,0.009693353982536977,0.9887487822635999,0.0015578637538632683,0.9887487822635999,4.624999793246388,,1610,14,35.21,2443.187,2481.592,
045-negative,045,calibration,0,passenger_unbelted_nonsmoking_100,045.jpg,ff8f1002064c5ba33a5141ba80555af23761137547998d9ec134f61dfea15f8c,0,not_detected,0,False,1,0.95,0.7499118072611273,0.1453770393727574,0.10471115336611526,0.7499118072611273,1.6406249701976776,,1610,14,34.901,2650.101,2688.894,
046-positive,046,calibration,1,passenger_smoking_100,046.jpg,59a3f329bda4dc3cac906f766f04dcad11087185fdeefd309cf03b7e60a26e4c,1,detected,1,False,1,0.95,0.018511492517736285,0.9795974399188625,0.0018910675634010738,0.9795974399188625,3.9687499552965164,,1610,11,33.501,2214.321,2251.281,
046-negative,046,calibration,0,passenger_unbelted_nonsmoking_100,046.jpg,657a1553198096efdda6c5e3538a64b293cfc65667d71b8f9f5de61b39ecb131,0,not_detected,0,False,1,0.95,0.9498262872564704,0.04728906084010209,0.00288465190342748,0.9498262872564704,3.0000001154839993,,1610,11,33.046,2345.908,2381.289,
047-positive,047,calibration,1,passenger_smoking_100,047.jpg,71e6d55450dc3fd1dc10c8d905e989260068c96b2a08c17afee816dfe94dbe83,1,detected,1,False,1,0.95,0.07976129631011798,0.9128197456859987,0.0074189580038832165,0.9128197456859987,2.437500052154064,,1610,14,34.841,2713.124,2750.734,
047-negative,047,calibration,0,passenger_unbelted_nonsmoking_100,047.jpg,ef9abb0ac5c12f2c72af77b80460ecc1ab37214a2b3817026098823440e90567,0,not_detected,0,False,1,0.95,0.780344349034702,0.19123161267078903,0.028424038294509072,0.780344349034702,1.4062499701976776,,1610,14,35.365,2671.129,2709.497,
048-positive,048,calibration,1,passenger_smoking_100,048.jpg,b55d06308d14152d381e552e60c84abb8ecdd0d6fce57c69e520e78a39a81f63,1,detected,1,False,1,0.95,0.01612538077149478,0.982175016599425,0.0016996026290803474,0.982175016599425,4.109375040978193,,1610,14,34.858,2538.729,2576.304,
048-negative,048,calibration,0,passenger_unbelted_nonsmoking_100,048.jpg,a1b64a6dc87725b6182fb9974851f29b0fe52e8fbac0521c7d9bc944d02d6fc2,0,not_detected,0,False,1,1.0,0.9317882158347361,0.04093991882036097,0.027271865344902932,0.9317882158347361,3.1249999552965164,,1610,15,35.482,2810.773,2849.109,
049-positive,049,test,1,passenger_smoking_100,049.jpg,b6b72d92181854244a16149713255e859857ba84e883813e6fc4547c853b8282,1,detected,1,False,1,0.95,0.018505575349924443,0.9792842493834977,0.0022101752665780053,0.9792842493834977,3.968749890103936,,1610,14,34.198,2666.464,2703.701,
049-negative,049,test,0,passenger_unbelted_nonsmoking_100,049.jpg,e27e261e3e343414de8e8a4466625ec5b581bc4047b9b7b36e5f2bf82d75d766,0,not_detected,0,False,1,1.0,0.9300199038044372,0.05006544004554132,0.019914656150021408,0.9300199038044372,2.921875037252903,,1610,15,34.019,2690.223,2726.941,
050-positive,050,calibration,1,passenger_smoking_100,050.jpg,8c59b48421de4ae90a267c08b23a18d6aecf855c2ee63e46d703593b7d6bba3c,1,detected,1,False,1,0.95,0.04328071211771043,0.9547573016840976,0.0019619861981920892,0.9547573016840976,3.093750085681677,,1610,14,33.904,2552.768,2589.811,
050-negative,050,calibration,0,passenger_unbelted_nonsmoking_100,050.jpg,6ba0c8899ef345d22c3a27f8cb12d9587cb02eb4e071cc2691e4978d87766f93,0,not_detected,0,False,1,0.95,0.9523942686022953,0.04055783625402537,0.007047895143679417,0.9523942686022953,3.156250085681677,,1610,14,33.413,2667.156,2703.315,
051-positive,051,test,1,passenger_smoking_100,051.jpg,51ca0e1ac0d53d6cd7fd1fa739ddc31f7d2e35c1f4325624bcea496d83d4c296,1,detected,1,False,1,0.95,0.02364349456291289,0.9744157292184262,0.0019407762186608635,0.9744157292184262,3.7187500335276127,,1610,14,34.731,2498.918,2536.263,
051-negative,051,test,0,passenger_unbelted_nonsmoking_100,051.jpg,4fad3cff705bd7edac1fe676d3494b5488f717180e2f500bb4019e705359f8fe,0,not_detected,0,False,1,0.95,0.9386422204434497,0.04897496835350087,0.01238281120304941,0.9386422204434497,2.9531250670552254,,1610,11,34.013,2360.565,2397.317,
052-positive,052,test,1,passenger_smoking_100,052.jpg,f022c1b2a9af947c23a4a9a0f2cc3bd843bd26e59424968f33545b9af6ff40a3,1,detected,1,False,1,0.95,0.00969381610295496,0.9887961785875374,0.0015100053095076105,0.9887961785875374,4.625000054948032,,1610,14,34.44,2519.784,2556.801,
052-negative,052,test,0,passenger_unbelted_nonsmoking_100,052.jpg,2ae0d48a3704d6df423b9246cf28d01d41455bceed7211231473e0ab12af769f,0,not_detected,0,False,1,0.95,0.9610665554757702,0.029942941096149076,0.008990503428080745,0.9610665554757702,3.4687500558793545,,1610,11,34.162,2368.18,2404.424,
053-positive,053,test,1,passenger_smoking_100,053.jpg,16587126b20d0db56b312b20b24ef5a198e3a5f5718e18a9bfbb8cae2954ca16,1,detected,1,False,1,0.95,0.01446291809514064,0.9827333173416907,0.0028037645631687367,0.9827333173416907,4.218749787658453,,1610,14,34.967,2482.036,2519.666,
053-negative,053,test,0,passenger_unbelted_nonsmoking_100,053.jpg,6d5e629f0c3e561041ef1b957d177593ca07cba9090e5d09a8e45cc18be31114,0,not_detected,0,False,1,1.0,0.9432579206183125,0.0484527852130209,0.008289294168666583,0.9432579206183125,2.9687499329447746,,1610,15,34.871,2857.069,2895.669,
054-positive,054,calibration,1,passenger_smoking_100,054.jpg,e07db1295c9d845d6be53bdf713364115a2d3750ddc6912abd35954e381bc0f0,1,detected,1,False,1,0.95,0.01339888324044184,0.9844138091986614,0.002187307560896683,0.9844138091986614,4.296874983236194,,1610,14,35.803,2477.818,2516.876,
054-negative,054,calibration,0,passenger_unbelted_nonsmoking_100,054.jpg,1b0d7393a0d259914dd2b15ff13d8e2904b46fa3e64ba455f44836aec98e5288,0,not_detected,0,False,1,1.0,0.9219248540193009,0.05802295076060492,0.02005219522009419,0.9219248540193009,2.7656250819563866,,1610,15,34.167,3006.526,3043.429,
055-positive,055,calibration,1,passenger_smoking_100,055.jpg,29d3a0e2dc2a57a3516153c47e8ea1b18ef75135bdf832e24dcf2e757a471ba4,1,detected,1,False,1,0.95,0.01766860461856655,0.9798643053917456,0.002467089989687914,0.9798643053917456,4.015624783933163,,1610,14,35.414,2613.651,2651.637,
055-negative,055,calibration,0,passenger_unbelted_nonsmoking_100,055.jpg,464a07ad0ffc6101afe5ea9e1a0554555cfb469eebfd8655d0db32664e667717,0,not_detected,0,False,1,1.0,0.9183977714878968,0.054298984469223724,0.02730324404287938,0.9183977714878968,2.828125074505806,,1610,15,32.813,2693.901,2729.7,
056-positive,056,test,1,passenger_smoking_100,056.jpg,9fa18a7280a49f41c60725e925768fce3225f501996d38f244e8c560c6c7f746,1,detected,1,False,1,0.95,0.1086958774970795,0.8820985973131124,0.009205525189808179,0.8820985973131124,2.0937499701976776,,1610,14,32.365,2591.024,2626.229,
056-negative,056,test,0,passenger_unbelted_nonsmoking_100,056.jpg,a6cc5a9933e7d706577d0b1d4ceff188c89060de691132c091d5883c1c4c0560,0,not_detected,0,False,1,1.0,0.9486079569707077,0.04872759857635312,0.0026644444529392267,0.9486079569707077,2.968750026077032,,1610,12,32.801,2818.375,2854.269,
057-positive,057,calibration,1,passenger_smoking_100,057.jpg,35ef807fa0de9939185ab8661c2e57fb5c404e61b0fceb2b7b7ced01932faab8,1,detected,1,False,1,0.95,0.022584542554175267,0.975442041639873,0.001973415805951803,0.975442041639873,3.7656250298023224,,1610,14,31.763,2487.244,2522.02,
057-negative,057,calibration,0,passenger_unbelted_nonsmoking_100,057.jpg,347c37d10b9ea5c36c041273eeae4d4f8b1fe6b3c4b53f9a35c4852f98c87155,0,not_detected,0,False,1,0.95,0.9147489093937147,0.05847793914023548,0.02677315146604987,0.9147489093937147,2.750000037252903,,1610,14,33.34,3397.393,3433.475,
058-positive,058,calibration,1,passenger_smoking_100,058.jpg,a7e471a1e72a2f0e147c28238a710a65657b5ccd0b4e5dbaa4e5b33b00d5a5a2,1,detected,1,False,1,0.95,0.027481075140779646,0.9687411975378937,0.0037777273213266266,0.9687411975378937,3.5624999031424522,,1610,14,33.668,2452.645,2488.982,
058-negative,058,calibration,0,passenger_unbelted_nonsmoking_100,058.jpg,9357542f6c81e2b78ae9a065a6e83012c1a6d24874a9366c61f63a86746704e6,0,not_detected,0,False,1,0.95,0.9610471556373001,0.032375385786364966,0.006577458576334832,0.9610471556373001,3.3906250409781933,,1610,11,32.718,2327.243,2362.807,
059-positive,059,calibration,1,passenger_smoking_100,059.jpg,969464c2e14704fdcc7748d814282cd7521c059d134665f6587df3145fbafa95,1,detected,1,False,1,0.95,0.012222840249518014,0.9862710103122216,0.0015061494382604126,0.9862710103122216,4.390624822117388,,1610,14,32.103,2994.886,3029.682,
059-negative,059,calibration,0,passenger_unbelted_nonsmoking_100,059.jpg,6d8e0c28d58fd37e1eef22a125aea32a4712d80451b24c449b77fc94111b2d83,0,not_detected,0,False,1,1.0,0.9434643830081374,0.03601492900876488,0.020520687983097717,0.9434643830081374,3.2656250670552254,,1610,15,32.957,2796.908,2832.704,
060-positive,060,test,1,passenger_smoking_100,060.jpg,ed08d7afe9f5a7f9780428f05237277589d55b98f4be2c568f48b50f5884802b,1,detected,1,False,1,0.95,0.01795217766382156,0.9801556767312147,0.0018921456049636137,0.9801556767312147,3.999999986961484,,1610,14,31.937,2525.624,2560.184,
060-negative,060,test,0,passenger_unbelted_nonsmoking_100,060.jpg,4d7e42dfad7530c99c700af1d2a14a581e1991fe8339708a89ed6df102bb949d,0,not_detected,0,False,1,0.95,0.8858047474840771,0.09336312375950656,0.020832128756416376,0.8858047474840771,2.2500001043081284,,1610,14,33.76,2645.22,2682.413,
061-positive,061,test,1,passenger_smoking_100,061.jpg,3b7419311b1c31a1a4cd2020188bb288d0cbe6d3e05016ee54eaf35ff6de4e71,1,detected,1,False,1,0.95,0.02061259860165963,0.9777728979106232,0.0016145034877173073,0.9777728979106232,3.859374960884452,,1610,14,33.873,2485.3,2521.845,
061-negative,061,test,0,passenger_unbelted_nonsmoking_100,061.jpg,80ebeb3bd48e69803fb00b6db0d44f3e9d557030f61862f3de03d1339d6906ad,0,not_detected,0,False,1,0.95,0.9698069387739999,0.02751130528204278,0.002681755943957443,0.9698069387739999,3.562499998137355,,1610,14,32.867,2646.421,2682.407,
062-positive,062,calibration,1,passenger_smoking_100,062.jpg,addb1f20f722630c29d1095b4e2ee789a2ab366d8097a79812c9dda45b02b1fe,1,detected,1,False,1,0.95,0.013401505302132063,0.9846065387654697,0.001991955932398224,0.9846065387654697,4.296875071711838,,1610,14,32.381,2545.256,2580.721,
062-negative,062,calibration,0,passenger_unbelted_nonsmoking_100,062.jpg,8c7c5128525b4e9607b639f74d0ad1db24edd2f41e69e0fdbc4bf65599d60263,0,not_detected,0,False,1,1.0,0.9247890507020494,0.049783847854707595,0.025427101443243054,0.9247890507020494,2.9218750670552254,,1610,15,32.169,2739.89,2774.281,
063-positive,063,calibration,1,passenger_smoking_100,063.jpg,5fd7a1c6739ff969fd8d4bb255a446e6f252fba17c33237eb2e4eb941112486d,1,detected,1,False,1,0.95,0.018211653792402947,0.9789068441457799,0.0028815020618171284,0.9789068441457799,3.984374776482582,,1610,14,31.879,2492.017,2526.635,
063-negative,063,calibration,0,passenger_unbelted_nonsmoking_100,063.jpg,7347a842dbfddf36f9c15a56c3c147fb275b068051ea672ccd947426766206fe,0,not_detected,0,False,1,1.0,0.954941511261993,0.0258490820614367,0.0192094066765703,0.954941511261993,3.6093750037252903,,1610,15,32.714,2702.363,2737.575,
064-positive,064,calibration,1,passenger_smoking_100,064.jpg,d84bcaed6ef8f21e31f85094f3bd34090fe808d1def09fc717a48ef3acabb3fb,1,detected,1,False,1,0.95,0.01688955564057306,0.9816114110777671,0.0014990332816598464,0.9816114110777671,4.062500096857548,,1610,14,33.838,2583.444,2619.793,
064-negative,064,calibration,0,passenger_unbelted_nonsmoking_100,064.jpg,ed27eb946badcbeb2208f686935ecdf41fce393efa176ab87473a34e7f903f8f,0,not_detected,0,False,1,1.0,0.9599114740589533,0.03840129135403934,0.0016872345870074348,0.9599114740589533,3.218749977648258,,1610,15,33.35,2760.142,2796.192,
065-positive,065,calibration,1,passenger_smoking_100,065.jpg,fa43eead24268dcfcaed26133f1258b593019e1085506a8bb10800eaa08f359c,1,detected,1,False,1,0.95,0.0775572478311776,0.9157709427058393,0.006671809462983086,0.9157709427058393,2.468749925494194,,1610,14,32.808,2576.53,2612.692,
065-negative,065,calibration,0,passenger_unbelted_nonsmoking_100,065.jpg,6299bc6900e97311d0601e1f08663230ac8a8f038a6f99369bf10924dcd75875,0,not_detected,0,False,1,1.0,0.9189553626099225,0.05874684868759606,0.022297788702481385,0.9189553626099225,2.750000037252903,,1610,15,33.148,2739.589,2775.662,
066-positive,066,test,1,passenger_smoking_100,066.jpg,ba7f4004f6f4922422627f5f05556474c75ecb5aa4f81b9997ed15a8350bd9a7,1,detected,1,False,1,0.95,0.03403891187173139,0.96415709231901,0.0018039958092585324,0.96415709231901,3.3437499031424522,,1610,14,32.519,2477.158,2512.695,
066-negative,066,test,0,passenger_unbelted_nonsmoking_100,066.jpg,c6848cecabc7d6d39675210ef1eb0eedc38f8ecdf6ecc51f32bbfdeca9709957,0,not_detected,0,False,1,1.0,0.9342233613463894,0.05437832294926483,0.011398315704345779,0.9342233613463894,2.8437499552965164,,1610,15,32.889,2720.29,2755.94,
067-positive,067,calibration,1,passenger_smoking_100,067.jpg,6d8fff911a461531dde51b4fc57bad6612ded08256ca65865e31373f6501a983,1,detected,1,False,1,0.95,0.04323416355442917,0.9537303217229194,0.003035514722651293,0.9537303217229194,3.0937499441206455,,1610,14,33.323,2476.989,2512.938,
067-negative,067,calibration,0,passenger_unbelted_nonsmoking_100,067.jpg,94c28c66c0a9ac99db7685184b56af9a46d75c76c9cd5f0160e294104533e3bd,0,not_detected,0,False,1,0.95,0.9569904015010432,0.03485837087869531,0.008151227620261388,0.9569904015010432,3.3125000558793545,,1610,14,33.339,2616.596,2652.888,
068-positive,068,test,1,passenger_smoking_100,068.jpg,95a20ad9a5d76db5a99b254b8c7ad8d215f9a6c88cf135c3ce5e17de69b28139,1,detected,1,False,1,0.95,0.01688337267097337,0.9812517332227775,0.0018648941062491238,0.9812517332227775,4.062499763444066,,1610,14,34.279,2651.26,2688.631,
068-negative,068,test,0,passenger_unbelted_nonsmoking_100,068.jpg,6ad8492a04e66e0c0f860ce3971b8546b588cd8305ff337fa9c788c6a8c44c8d,0,not_detected,0,False,1,1.0,0.8760204629302456,0.10462572415014505,0.019353812919609286,0.8760204629302456,2.125,,1610,15,32.114,2709.015,2743.649,
069-positive,069,test,1,passenger_smoking_100,069.jpg,e096434b1590a834dfab70266156d805c62279511deee2155c81aea318be4037,1,detected,1,False,1,0.95,0.00939286085238368,0.988511308601372,0.0020958305462442876,0.988511308601372,4.656250165775418,,1610,14,31.822,2474.348,2508.516,
069-negative,069,test,0,passenger_unbelted_nonsmoking_100,069.jpg,092873a8b49b8e8756ce6773c709a0cc245ab874af36b297b40f9bf3995d458c,0,not_detected,0,False,1,1.0,0.9592475310788573,0.038374731864937194,0.002377737056205476,0.9592475310788573,3.218749936670065,,1610,15,32.551,2826.459,2861.932,
070-positive,070,test,1,passenger_smoking_100,070.jpg,6f6867be841323da99360a8349161088bcb83d5b1686efe4f6a48b149f8d9c7f,1,detected,1,False,1,0.95,0.029238502249325473,0.9682462742936283,0.002515223457046162,0.9682462742936283,3.5000000596046448,,1610,14,33.487,2462.415,2499.268,
070-negative,070,test,0,passenger_unbelted_nonsmoking_100,070.jpg,4fbe6f4387b32c78b118a29cf32ac57f9cf318e05de5883431b5258dec303f99,0,not_detected,0,False,1,1.0,0.9362192970082015,0.042440353215037245,0.021340349776761275,0.9362192970082015,3.0937501043081284,,1610,15,32.861,2727.034,2762.721,
071-positive,071,test,1,passenger_smoking_100,071.jpg,87250a5cbafa7a3717af2a1cd976a8708ce35c559eb473c4e31449ffc518dce7,1,detected,1,False,1,0.95,0.018223261701001234,0.9795311918618425,0.0022455464371562753,0.9795311918618425,3.98437518812716,,1610,14,32.336,2930.303,2965.222,
071-negative,071,test,0,passenger_unbelted_nonsmoking_100,071.jpg,e22d4f729b048f93818a9c704913d04bacfb0d8ee8c20f8e03e325126371f29c,0,not_detected,0,False,1,0.95,0.9724036282178559,0.02591367802151111,0.0016826937606330514,0.9724036282178559,3.625000035390258,,1610,11,33.019,2264.922,2300.584,
072-positive,072,calibration,1,passenger_smoking_100,072.jpg,366b292e0a57f01b37ebe13021bc65670a67b5314bea2a172827fcdc64bcd73a,1,detected,1,False,1,0.95,0.010154544707614354,0.9883595170887514,0.0014859382036343362,0.9883595170887514,4.57812515553087,,1610,14,32.495,2539.797,2575.003,
072-negative,072,calibration,0,passenger_unbelted_nonsmoking_100,072.jpg,397d80b407bd19a080eec9f5e11459b01dce49a61e750dd11f97cd1699975cda,0,not_detected,0,False,1,1.0,0.9562460345036216,0.030738475891438518,0.013015489604939836,0.9562460345036216,3.4375000819563866,,1610,15,32.024,2728.294,2763.017,
073-positive,073,calibration,1,passenger_smoking_100,073.jpg,c62ffcfafaee8fdd33f7e5b61bd272a8aa9ded0e437bb0b933f3f70dcfa5c9c0,1,detected,1,False,1,0.95,0.012796444987518635,0.9852715807828526,0.001931974229628692,0.9852715807828526,4.343749922700226,,1610,14,33.423,2504.486,2540.583,
073-negative,073,calibration,0,passenger_unbelted_nonsmoking_100,073.jpg,e3076c8c24e51036b35f9b00af27b93a00651ee16f0f62d7a42369665f67adb0,0,not_detected,0,False,1,1.0,0.9452039014856508,0.040885503292907646,0.013910595221441635,0.9452039014856508,3.1406251154839993,,1610,15,33.375,2720.586,2756.654,
074-positive,074,calibration,1,passenger_smoking_100,074.jpg,1798bbed77f233558ac4d74b6d69093e601f4160ad33fc0c486f55c4aee28a4b,1,detected,1,False,1,0.95,0.01080612554840503,0.988054917198275,0.001138957253320041,0.988054917198275,4.51562512665987,,1610,14,33.966,2477.938,2515.343,
074-negative,074,calibration,0,passenger_unbelted_nonsmoking_100,074.jpg,d1074a1337dc253160f1fce79c1b6949bb3dfcbe0ac5308b42bf9c7e31c2d3c7,0,not_detected,0,False,1,1.0,0.8235005477900998,0.09990196140276204,0.0765974908071382,0.8235005477900998,2.1093748956918716,,1610,15,31.934,2761.326,2795.911,
075-positive,075,calibration,1,passenger_smoking_100,075.jpg,c97445da64688534cc4733c7817d604b201b0fa52b24f0825b419580c5ea0e58,1,detected,1,False,1,0.95,0.024711248067256164,0.9717839525237274,0.0035047994090163324,0.9717839525237274,3.6718749813735485,,1610,14,31.684,2515.482,2549.949,
075-negative,075,calibration,0,passenger_unbelted_nonsmoking_100,075.jpg,8a743b8d53bdfc9b1388229c3f199374e60decf36d72c16fe50a544c1c0813b3,0,not_detected,0,False,1,0.95,0.9346767693742224,0.058825513508881946,0.00649771711689571,0.9346767693742224,2.7656251043081284,,1610,11,32.206,2352.019,2388.087,
076-positive,076,calibration,1,passenger_smoking_100,076.jpg,4120aff7a0c4111c7d3f8945fe51027a76bea7daf4feda1f498f3efc83089106,1,detected,1,False,1,0.95,0.0202807388975122,0.9771808289875622,0.002538432114925525,0.9771808289875622,3.8750001080334187,,1610,14,32.843,2468.924,2504.922,
076-negative,076,calibration,0,passenger_unbelted_nonsmoking_100,076.jpg,a87de85a381c93b428e91252951d9e2aadd648843d162d2af5b1896aa85e42f6,0,not_detected,0,False,1,1.0,0.9571151647550215,0.03379029950952442,0.009094535735454032,0.9571151647550215,3.3437499590218067,,1610,12,32.793,2390.47,2426.529,
077-positive,077,test,1,passenger_smoking_100,077.jpg,eaaeee2024350c044a30250a20b3c1405e99b8f818c9bede18a8d6d4e9dd4994,1,detected,1,False,1,0.95,0.05483775619504705,0.942116473935312,0.003045769869640994,0.942116473935312,2.843749973922968,,1610,14,33.937,2634.785,2672.104,
077-negative,077,test,0,passenger_unbelted_nonsmoking_100,077.jpg,74d28c8cc98111d0349ac3e5d0ae9b8b7fb498eb8480d5761f72379584250fbf,0,not_detected,0,False,1,0.95,0.5745962723903711,0.13647857726735793,0.2889251503422709,0.5745962723903711,0.6875,,1610,14,33.428,2658.234,2694.981,
078-positive,078,calibration,1,passenger_smoking_100,078.jpg,24eae5ea6b6756ee71050597f2d4275461e6ee49504d75b27d35130e6a6adb31,1,detected,1,False,1,0.95,0.01202818561416949,0.9858487135109446,0.002123100874885811,0.9858487135109446,4.406250211410224,,1610,14,34.491,2479.466,2517.261,
078-negative,078,calibration,0,passenger_unbelted_nonsmoking_100,078.jpg,f56478b86dbd857592221849de6e28a95b647d9857f221c03a56df10212227c6,0,not_detected,0,False,1,1.0,0.9299202607713791,0.057618799863584924,0.01246093936503608,0.9299202607713791,2.7812499403953552,,1610,15,32.312,2737.232,2772.547,
079-positive,079,calibration,1,passenger_smoking_100,079.jpg,9ef4da5542b9d02b338672a21bd5a1dcdf887290e38b9fe1da0c332ff02464b7,1,detected,1,False,1,0.95,0.02328403534830748,0.9747129708792864,0.002002993772406057,0.9747129708792864,3.7343750912696123,,1610,14,37.743,2518.1,2559.025,
079-negative,079,calibration,0,passenger_unbelted_nonsmoking_100,079.jpg,e05c4e632df4e833cd4bf19a4ac35cb811e30855fe5823f9cf75453e140c5333,0,not_detected,0,False,1,0.95,0.923861308748941,0.05635590722323812,0.019782784027820736,0.923861308748941,2.7968748956918716,,1610,11,33.206,2387.626,2423.761,
080-positive,080,calibration,1,passenger_smoking_100,080.jpg,3dac2b47533d4e6d5d9f17eb908156e6e29a879f9bf8790834ba4125b35f7ac0,1,detected,1,False,1,0.95,0.012396171968147714,0.9847500672051563,0.0028537608266958206,0.9847500672051563,4.375000157393515,,1610,14,34.781,2686.683,2724.367,
080-negative,080,calibration,0,passenger_unbelted_nonsmoking_100,080.jpg,edbc81e20ab6a1e4c3954f7de674f7f0202c3c5d9805a6509b431b053a7e675b,0,not_detected,0,False,1,1.0,0.9331837230495951,0.05264662898593925,0.014169647964465563,0.9331837230495951,2.874999888241291,,1610,15,34.899,3030.027,3067.661,
081-positive,081,calibration,1,passenger_smoking_100,081.jpg,611400191b5dd9384352bf69e293b3adf56602c61d969e8389a32c03462ba33a,1,detected,1,False,1,0.95,0.025865065564343703,0.9705793543009718,0.003555580134684411,0.9705793543009718,3.624999927356839,,1610,14,32.383,2461.028,2496.427,
081-negative,081,calibration,0,passenger_unbelted_nonsmoking_100,081.jpg,3cbe28ed8e22aa45f8fab70ad483d6f29511430f49160eb4b6051d841195645d,0,not_detected,0,False,1,1.0,0.8718684535993386,0.07738271977589417,0.050748826624767256,0.8718684535993386,2.4218750596046448,,1610,15,32.411,2776.363,2811.461,
082-positive,082,calibration,1,passenger_smoking_100,082.jpg,afe6a5b838921a1759911b9ed5bab1c2c47cab9aebccce1c82c989c89d653a75,1,detected,1,False,1,0.95,0.04727565882565862,0.9495570687330522,0.0031672724412891914,0.9495570687330522,3.0000000819563866,,1610,14,32.103,2468.474,2503.189,
082-negative,082,calibration,0,passenger_unbelted_nonsmoking_100,082.jpg,25140fba2f94fcaaf1f350b05e0c941f2007e06e1447d6e8581c1356d5aade56,0,not_detected,0,False,1,1.0,0.9784208390264069,0.01764257122968368,0.0039365897439094,0.9784208390264069,4.015625081956387,,1610,15,33.402,2677.284,2713.872,
083-positive,083,calibration,1,passenger_smoking_100,083.jpg,5edbe79ff2e02ef8b5cf6c568d5ce6befd2af5ed9c493992203fcd618a7a9484,1,detected,1,False,1,0.95,0.027966007389594278,0.9705518481640927,0.0014821444463131285,0.9705518481640927,3.546875074505806,,1610,11,33.28,2153.784,2189.516,
083-negative,083,calibration,0,passenger_unbelted_nonsmoking_100,083.jpg,98198c777f498ca0d66f39b361dacd4074f8f8b57c61843cd74088806f5ab051,0,not_detected,0,False,1,0.95,0.9510524930580977,0.038046890350787815,0.010900616591114388,0.9510524930580977,3.2187499031424522,,1610,14,33.06,2644.522,2680.277,
084-positive,084,calibration,1,passenger_smoking_100,084.jpg,c74ba2aba6596e21d7f646d2ddd8bcf46baf174744f9d5bfb78890f36f617394,1,detected,1,False,1,0.95,0.027068138324833135,0.969210900221381,0.0037209614537858015,0.969210900221381,3.5781249068677425,,1610,14,33.425,2526.251,2562.967,
084-negative,084,calibration,0,passenger_unbelted_nonsmoking_100,084.jpg,babc8f3030e79d5eab6da76bc3481b11a4c6e40c29163fd702ffaa6b239d8422,0,not_detected,0,False,1,1.0,0.9467267690550508,0.0422513185853916,0.01102191235955758,0.9467267690550508,3.1093749664723873,,1610,15,33.686,2759.942,2796.646,
085-positive,085,test,1,passenger_smoking_100,085.jpg,2322c7d3304dd81bed2df9ca4132a26679995bba0dd9e5c4e08ef5311ae70bb4,1,detected,1,False,1,0.95,0.009110016814742999,0.9891782617404379,0.001711721444819189,0.9891782617404379,4.687500002793968,,1610,14,31.529,2596.541,2630.878,
085-negative,085,test,0,passenger_unbelted_nonsmoking_100,085.jpg,c1eb3961876dffdfe270046049038cb8fb56459f90450d7adc285fba900e7ce9,0,not_detected,0,False,1,0.95,0.8842067311110402,0.08096895519945067,0.034824313689509036,0.8842067311110402,2.3906250819563866,,1610,14,33.536,2620.546,2657.426,
086-positive,086,test,1,passenger_smoking_100,086.jpg,33aebb440ed3ea9f903a5c83c55a157ba6d4ee64678c4747d94fa24fde37757f,1,detected,1,False,1,0.95,0.03951614667019798,0.9573887095367702,0.003095143793031826,0.9573887095367702,3.1875001192092896,,1610,14,33.413,2515.186,2551.477,
086-negative,086,test,0,passenger_unbelted_nonsmoking_100,086.jpg,685c596aa094a990521395bc1231e1d6baa40b1a5b71971c45bff55a5a375e8c,0,not_detected,0,False,1,1.0,0.9451895193808602,0.03722610808066916,0.017584372538470734,0.9451895193808602,3.234375111758709,,1610,15,33.786,2770.435,2806.916,
087-positive,087,calibration,1,passenger_smoking_100,087.jpg,4f9d8eb609b1972b2cc57837ec0495d311c0689644f988c4f3026efdfa548d48,1,detected,1,False,1,0.95,0.04797208202465808,0.9486067074075586,0.0034212105677834275,0.9486067074075586,2.9843750670552254,,1610,14,33.014,2470.822,2506.442,
087-negative,087,calibration,0,passenger_unbelted_nonsmoking_100,087.jpg,f4736ebf69895ffe0c15856f5194e506b78b1f7d5612e44953991875c32471da,0,not_detected,0,False,1,0.95,0.8824151321275673,0.0833699211651469,0.034214946707285844,0.8824151321275673,2.3593750298023224,,1610,14,32.104,2596.052,2630.757,
088-positive,088,calibration,1,passenger_smoking_100,088.jpg,7a2ee0fb43994bd4a0098e3d0fa09c33248b75669156a99ca0e0629852948a3d,1,detected,1,False,1,0.95,0.011142223892409741,0.9874412013065358,0.0014165748010543505,0.9874412013065358,4.4843751061707735,,1610,14,32.33,3022.753,3057.936,
